RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
11,11,2023-03-08 08:37:44.4935609,10,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,1308,WIN-D7MHOC9OLC8,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4000000000200000,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeCorrelationId"",""#text"":""c526ee1b-ba64-405c-a85b-a486eddd36cb""},{""@Name"":""VolumeId"",""#text"":""\\\\?\\Volume{c526ee1b-ba64-405c-a85b-a486eddd36cb}""},{""@Name"":""VolumeLabel""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume4""},{""@Name"":""DeviceGuid"",""#text"":""7b6f1752-bd95-6e22-e3a5-6ee8419ecad7""},{""@Name"":""VendorId""},{""@Name"":""ProductId"",""#text"":""VMware Virtual NVMe Disk""},{""@Name"":""ProductRevision"",""#text"":""1.0""},{""@Name"":""DeviceSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""BusType"",""#text"":""17""},{""@Name"":""AdapterSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""MediaType"",""#text"":""1""},{""@Name"":""RunsCached"",""#text"":""2""},{""@Name"":""LongestRunCached"",""#text"":""366039040""},{""@Name"":""LongestRunCachedStr"",""#text"":""349.09 MB""},{""@Name"":""MostPopulatedBinCount"",""#text"":""1""},{""@Name"":""MostPopulatedBinMinLength"",""#text"":""176164864""},{""@Name"":""MostPopulatedBinMinLengthStr"",""#text"":""168.01 MB""},{""@Name"":""MostPopulatedBinMaxLength"",""#text"":""184549376""},{""@Name"":""MostPopulatedBinMaxLengthStr"",""#text"":""176 MB""},{""@Name"":""TotalCachedRuns"",""#text"":""1""},{""@Name"":""CachedRunsLogged"",""#text"":""1""},{""@Name"":""CachedRunsAlignment"",""#text"":""1""},{""@Name"":""RunsInCachedRuns"",""#text"":""2""},{""@Name"":""LongestRunInCachedRuns"",""#text"":""366039040""},{""@Name"":""MostPopulatedBinCountInCachedRuns"",""#text"":""1""},{""@Name"":""MostPopulatedBinMinLengthInCachedRuns"",""#text"":""176164864""},{""@Name"":""MostPopulatedBinMaxLengthInCachedRuns"",""#text"":""184549376""}]}}"
12,12,2023-03-08 08:37:44.4935669,4,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,416,WIN-D7MHOC9OLC8,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4001000000000020,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeCorrelationId"",""#text"":""c526ee1b-ba64-405c-a85b-a486eddd36cb""},{""@Name"":""VolumeIdLength"",""#text"":""48""},{""@Name"":""VolumeId"",""#text"":""\\\\?\\Volume{c526ee1b-ba64-405c-a85b-a486eddd36cb}""},{""@Name"":""VolumeLabelLength"",""#text"":""0""},{""@Name"":""VolumeLabel""},{""@Name"":""DeviceNameLength"",""#text"":""23""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume4""},{""@Name"":""DeviceGuid"",""#text"":""7b6f1752-bd95-6e22-e3a5-6ee8419ecad7""},{""@Name"":""VendorIdLength"",""#text"":""0""},{""@Name"":""VendorId""},{""@Name"":""ProductIdLength"",""#text"":""24""},{""@Name"":""ProductId"",""#text"":""VMware Virtual NVMe Disk""},{""@Name"":""ProductRevisionLength"",""#text"":""3""},{""@Name"":""ProductRevision"",""#text"":""1.0""},{""@Name"":""DeviceSerialNumberLength"",""#text"":""16""},{""@Name"":""DeviceSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""BusType"",""#text"":""17""},{""@Name"":""AdapterSerialNumberLength"",""#text"":""16""},{""@Name"":""AdapterSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""Vcb"",""#text"":""0xFFFF828941B6F1B0""},{""@Name"":""MountDurationUs"",""#text"":""0""},{""@Name"":""MountDuration"",""#text"":""0 us""},{""@Name"":""LongestStage"",""#text"":""0""},{""@Name"":""LongestStageDuration"",""#text"":""0 us""},{""@Name"":""LongestStagePercentage"",""#text"":""0""},{""@Name"":""SecondLongestStage"",""#text"":""0""},{""@Name"":""SecondLongestStageDuration"",""#text"":""0 us""},{""@Name"":""SecondLongestStagePercentage"",""#text"":""0""},{""@Name"":""RestartApplied"",""#text"":""False""},{""@Name"":""IsBootVolume"",""#text"":""False""},{""@Name"":""Stage1DurationUs"",""#text"":""0""},{""@Name"":""Stage2DurationUs"",""#text"":""0""},{""@Name"":""Stage3DurationUs"",""#text"":""0""},{""@Name"":""Stage4DurationUs"",""#text"":""0""},{""@Name"":""Stage5DurationUs"",""#text"":""0""},{""@Name"":""Stage6DurationUs"",""#text"":""0""},{""@Name"":""Stage7DurationUs"",""#text"":""0""},{""@Name"":""Stage8DurationUs"",""#text"":""0""},{""@Name"":""Stage9DurationUs"",""#text"":""0""},{""@Name"":""Stage10DurationUs"",""#text"":""0""}]}}"
13,13,2023-03-08 08:37:44.5162287,9,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,416,WIN-D7MHOC9OLC8,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4000000000200000,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeCorrelationId"",""#text"":""17a28535-1e81-4f9f-8b4a-85bb7474b0c9""},{""@Name"":""VolumeIdLength"",""#text"":""2""},{""@Name"":""VolumeId"",""#text"":""C:""},{""@Name"":""VolumeLabelLength"",""#text"":""0""},{""@Name"":""VolumeLabel""},{""@Name"":""DeviceNameLength"",""#text"":""23""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume3""},{""@Name"":""DeviceGuid"",""#text"":""7b6f1752-bd95-6e22-e3a5-6ee8419ecad7""},{""@Name"":""VendorIdLength"",""#text"":""0""},{""@Name"":""VendorId""},{""@Name"":""ProductIdLength"",""#text"":""24""},{""@Name"":""ProductId"",""#text"":""VMware Virtual NVMe Disk""},{""@Name"":""ProductRevisionLength"",""#text"":""3""},{""@Name"":""ProductRevision"",""#text"":""1.0""},{""@Name"":""DeviceSerialNumberLength"",""#text"":""16""},{""@Name"":""DeviceSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""BusType"",""#text"":""17""},{""@Name"":""AdapterSerialNumberLength"",""#text"":""16""},{""@Name"":""AdapterSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""DurationUs"",""#text"":""2827""},{""@Name"":""InputFlags"",""#text"":""0xA""},{""@Name"":""Reason"",""#text"":""2""},{""@Name"":""Flags"",""#text"":""0x10""}]}}"
14,14,2023-03-08 08:37:44.5162333,10,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,416,WIN-D7MHOC9OLC8,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4000000000200000,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeCorrelationId"",""#text"":""17a28535-1e81-4f9f-8b4a-85bb7474b0c9""},{""@Name"":""VolumeId"",""#text"":""C:""},{""@Name"":""VolumeLabel""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume3""},{""@Name"":""DeviceGuid"",""#text"":""7b6f1752-bd95-6e22-e3a5-6ee8419ecad7""},{""@Name"":""VendorId""},{""@Name"":""ProductId"",""#text"":""VMware Virtual NVMe Disk""},{""@Name"":""ProductRevision"",""#text"":""1.0""},{""@Name"":""DeviceSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""BusType"",""#text"":""17""},{""@Name"":""AdapterSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""MediaType"",""#text"":""1""},{""@Name"":""RunsCached"",""#text"":""81""},{""@Name"":""LongestRunCached"",""#text"":""94940450816""},{""@Name"":""LongestRunCachedStr"",""#text"":""88.43 GB""},{""@Name"":""MostPopulatedBinCount"",""#text"":""12""},{""@Name"":""MostPopulatedBinMinLength"",""#text"":""0""},{""@Name"":""MostPopulatedBinMinLengthStr"",""#text"":""0 Bytes""},{""@Name"":""MostPopulatedBinMaxLength"",""#text"":""4096""},{""@Name"":""MostPopulatedBinMaxLengthStr"",""#text"":""4 KB""},{""@Name"":""TotalCachedRuns"",""#text"":""1""},{""@Name"":""CachedRunsLogged"",""#text"":""1""},{""@Name"":""CachedRunsAlignment"",""#text"":""1""},{""@Name"":""RunsInCachedRuns"",""#text"":""81""},{""@Name"":""LongestRunInCachedRuns"",""#text"":""94940450816""},{""@Name"":""MostPopulatedBinCountInCachedRuns"",""#text"":""12""},{""@Name"":""MostPopulatedBinMinLengthInCachedRuns"",""#text"":""0""},{""@Name"":""MostPopulatedBinMaxLengthInCachedRuns"",""#text"":""4096""}]}}"
15,15,2023-03-08 08:37:47.2470075,142,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,1328,WIN-D7MHOC9OLC8,0,,NTFS-formatted drive attached,,,VolumeName: \\?\Volume{c526ee1b-ba64-405c-a85b-a486eddd36cb},IsBootVolume: False,"LowestFreeSpaceInBytes: ","HighestFreeSpaceInBytes: ",,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4000000000200000,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeGuid"",""#text"":""c526ee1b-ba64-405c-a85b-a486eddd36cb""},{""@Name"":""VolumeNameLength"",""#text"":""48""},{""@Name"":""VolumeName"",""#text"":""\\\\?\\Volume{c526ee1b-ba64-405c-a85b-a486eddd36cb}""},{""@Name"":""IsBootVolume"",""#text"":""False""},{""@Name"":""ElapsedSeconds"",""#text"":""0""},{""@Name"":""AvailabeSpaceMinStr"",""#text"":""85.33 MB""},{""@Name"":""AvailabeSpaceMaxStr"",""#text"":""519.66 MB""},{""@Name"":""AvailabeSpaceDeltaStr"",""#text"":""434.33 MB""},{""@Name"":""AvailableClustersMin"",""#text"":""21844""},{""@Name"":""AvailableClustersMax"",""#text"":""133032""},{""@Name"":""UnallocatedClustersMin"",""#text"":""22868""},{""@Name"":""UnallocatedClustersMax"",""#text"":""133032""},{""@Name"":""ReservedClustersMin"",""#text"":""0""},{""@Name"":""ReservedClustersMax"",""#text"":""0""},{""@Name"":""TxfAbortReservedClustersMin"",""#text"":""1024""},{""@Name"":""TxfAbortReservedClustersMax"",""#text"":""1024""},{""@Name"":""PageFileSizeInBytes"",""#text"":""0""},{""@Name"":""PageFileSizeStr"",""#text"":""0 Bytes""},{""@Name"":""VolumeSizeInBytes"",""#text"":""549449728""},{""@Name"":""VolumeSizeStr"",""#text"":""524 MB""},{""@Name"":""ClusterSize"",""#text"":""4096""},{""@Name"":""CachedRunsMissCountForMft"",""#text"":""1""},{""@Name"":""CachedRunsMissCountForMftZone"",""#text"":""0""},{""@Name"":""CachedRunsMissCount"",""#text"":""0""}]}}"
16,16,2023-03-08 08:37:59.3700079,9,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,388,WIN-D7MHOC9OLC8,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4000000000200000,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeCorrelationId"",""#text"":""17a28535-1e81-4f9f-8b4a-85bb7474b0c9""},{""@Name"":""VolumeIdLength"",""#text"":""2""},{""@Name"":""VolumeId"",""#text"":""C:""},{""@Name"":""VolumeLabelLength"",""#text"":""0""},{""@Name"":""VolumeLabel""},{""@Name"":""DeviceNameLength"",""#text"":""23""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume3""},{""@Name"":""DeviceGuid"",""#text"":""7b6f1752-bd95-6e22-e3a5-6ee8419ecad7""},{""@Name"":""VendorIdLength"",""#text"":""0""},{""@Name"":""VendorId""},{""@Name"":""ProductIdLength"",""#text"":""24""},{""@Name"":""ProductId"",""#text"":""VMware Virtual NVMe Disk""},{""@Name"":""ProductRevisionLength"",""#text"":""3""},{""@Name"":""ProductRevision"",""#text"":""1.0""},{""@Name"":""DeviceSerialNumberLength"",""#text"":""16""},{""@Name"":""DeviceSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""BusType"",""#text"":""17""},{""@Name"":""AdapterSerialNumberLength"",""#text"":""16""},{""@Name"":""AdapterSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""DurationUs"",""#text"":""9822""},{""@Name"":""InputFlags"",""#text"":""0xE""},{""@Name"":""Reason"",""#text"":""1""},{""@Name"":""Flags"",""#text"":""0x10""}]}}"
17,17,2023-03-08 08:37:59.3700228,10,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,388,WIN-D7MHOC9OLC8,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4000000000200000,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeCorrelationId"",""#text"":""17a28535-1e81-4f9f-8b4a-85bb7474b0c9""},{""@Name"":""VolumeId"",""#text"":""C:""},{""@Name"":""VolumeLabel""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume3""},{""@Name"":""DeviceGuid"",""#text"":""7b6f1752-bd95-6e22-e3a5-6ee8419ecad7""},{""@Name"":""VendorId""},{""@Name"":""ProductId"",""#text"":""VMware Virtual NVMe Disk""},{""@Name"":""ProductRevision"",""#text"":""1.0""},{""@Name"":""DeviceSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""BusType"",""#text"":""17""},{""@Name"":""AdapterSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""MediaType"",""#text"":""1""},{""@Name"":""RunsCached"",""#text"":""196""},{""@Name"":""LongestRunCached"",""#text"":""94942334976""},{""@Name"":""LongestRunCachedStr"",""#text"":""88.43 GB""},{""@Name"":""MostPopulatedBinCount"",""#text"":""31""},{""@Name"":""MostPopulatedBinMinLength"",""#text"":""2035712""},{""@Name"":""MostPopulatedBinMinLengthStr"",""#text"":""1.95 MB""},{""@Name"":""MostPopulatedBinMaxLength"",""#text"":""2097152""},{""@Name"":""MostPopulatedBinMaxLengthStr"",""#text"":""2 MB""},{""@Name"":""TotalCachedRuns"",""#text"":""1""},{""@Name"":""CachedRunsLogged"",""#text"":""1""},{""@Name"":""CachedRunsAlignment"",""#text"":""1""},{""@Name"":""RunsInCachedRuns"",""#text"":""196""},{""@Name"":""LongestRunInCachedRuns"",""#text"":""94942334976""},{""@Name"":""MostPopulatedBinCountInCachedRuns"",""#text"":""31""},{""@Name"":""MostPopulatedBinMinLengthInCachedRuns"",""#text"":""2035712""},{""@Name"":""MostPopulatedBinMaxLengthInCachedRuns"",""#text"":""2097152""}]}}"
18,18,2023-03-08 08:37:59.3700551,4,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,32,WIN-D7MHOC9OLC8,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4001000000000020,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeCorrelationId"",""#text"":""17a28535-1e81-4f9f-8b4a-85bb7474b0c9""},{""@Name"":""VolumeIdLength"",""#text"":""2""},{""@Name"":""VolumeId"",""#text"":""C:""},{""@Name"":""VolumeLabelLength"",""#text"":""0""},{""@Name"":""VolumeLabel""},{""@Name"":""DeviceNameLength"",""#text"":""23""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume3""},{""@Name"":""DeviceGuid"",""#text"":""7b6f1752-bd95-6e22-e3a5-6ee8419ecad7""},{""@Name"":""VendorIdLength"",""#text"":""0""},{""@Name"":""VendorId""},{""@Name"":""ProductIdLength"",""#text"":""24""},{""@Name"":""ProductId"",""#text"":""VMware Virtual NVMe Disk""},{""@Name"":""ProductRevisionLength"",""#text"":""3""},{""@Name"":""ProductRevision"",""#text"":""1.0""},{""@Name"":""DeviceSerialNumberLength"",""#text"":""16""},{""@Name"":""DeviceSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""BusType"",""#text"":""17""},{""@Name"":""AdapterSerialNumberLength"",""#text"":""16""},{""@Name"":""AdapterSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""Vcb"",""#text"":""0xFFFFBB8B548031B0""},{""@Name"":""MountDurationUs"",""#text"":""31007""},{""@Name"":""MountDuration"",""#text"":""31 ms""},{""@Name"":""LongestStage"",""#text"":""8""},{""@Name"":""LongestStageDuration"",""#text"":""15 ms""},{""@Name"":""LongestStagePercentage"",""#text"":""50""},{""@Name"":""SecondLongestStage"",""#text"":""1""},{""@Name"":""SecondLongestStageDuration"",""#text"":""15 ms""},{""@Name"":""SecondLongestStagePercentage"",""#text"":""50""},{""@Name"":""RestartApplied"",""#text"":""False""},{""@Name"":""IsBootVolume"",""#text"":""True""},{""@Name"":""Stage1DurationUs"",""#text"":""15359""},{""@Name"":""Stage2DurationUs"",""#text"":""0""},{""@Name"":""Stage3DurationUs"",""#text"":""0""},{""@Name"":""Stage4DurationUs"",""#text"":""0""},{""@Name"":""Stage5DurationUs"",""#text"":""0""},{""@Name"":""Stage6DurationUs"",""#text"":""0""},{""@Name"":""Stage7DurationUs"",""#text"":""0""},{""@Name"":""Stage8DurationUs"",""#text"":""15648""},{""@Name"":""Stage9DurationUs"",""#text"":""0""},{""@Name"":""Stage10DurationUs"",""#text"":""0""}]}}"
19,19,2023-03-08 08:38:00.9955321,9,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,176,WIN-D7MHOC9OLC8,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4000000000200000,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeCorrelationId"",""#text"":""c526ee1b-ba64-405c-a85b-a486eddd36cb""},{""@Name"":""VolumeIdLength"",""#text"":""48""},{""@Name"":""VolumeId"",""#text"":""\\\\?\\Volume{c526ee1b-ba64-405c-a85b-a486eddd36cb}""},{""@Name"":""VolumeLabelLength"",""#text"":""0""},{""@Name"":""VolumeLabel""},{""@Name"":""DeviceNameLength"",""#text"":""23""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume4""},{""@Name"":""DeviceGuid"",""#text"":""7b6f1752-bd95-6e22-e3a5-6ee8419ecad7""},{""@Name"":""VendorIdLength"",""#text"":""0""},{""@Name"":""VendorId""},{""@Name"":""ProductIdLength"",""#text"":""24""},{""@Name"":""ProductId"",""#text"":""VMware Virtual NVMe Disk""},{""@Name"":""ProductRevisionLength"",""#text"":""3""},{""@Name"":""ProductRevision"",""#text"":""1.0""},{""@Name"":""DeviceSerialNumberLength"",""#text"":""16""},{""@Name"":""DeviceSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""BusType"",""#text"":""17""},{""@Name"":""AdapterSerialNumberLength"",""#text"":""16""},{""@Name"":""AdapterSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""DurationUs"",""#text"":""173""},{""@Name"":""InputFlags"",""#text"":""0xE""},{""@Name"":""Reason"",""#text"":""1""},{""@Name"":""Flags"",""#text"":""0x10""}]}}"
20,20,2023-03-08 08:38:00.9955356,10,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,176,WIN-D7MHOC9OLC8,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4000000000200000,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeCorrelationId"",""#text"":""c526ee1b-ba64-405c-a85b-a486eddd36cb""},{""@Name"":""VolumeId"",""#text"":""\\\\?\\Volume{c526ee1b-ba64-405c-a85b-a486eddd36cb}""},{""@Name"":""VolumeLabel""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume4""},{""@Name"":""DeviceGuid"",""#text"":""7b6f1752-bd95-6e22-e3a5-6ee8419ecad7""},{""@Name"":""VendorId""},{""@Name"":""ProductId"",""#text"":""VMware Virtual NVMe Disk""},{""@Name"":""ProductRevision"",""#text"":""1.0""},{""@Name"":""DeviceSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""BusType"",""#text"":""17""},{""@Name"":""AdapterSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""MediaType"",""#text"":""1""},{""@Name"":""RunsCached"",""#text"":""1""},{""@Name"":""LongestRunCached"",""#text"":""25157632""},{""@Name"":""LongestRunCachedStr"",""#text"":""24 MB""},{""@Name"":""MostPopulatedBinCount"",""#text"":""1""},{""@Name"":""MostPopulatedBinMinLength"",""#text"":""24121344""},{""@Name"":""MostPopulatedBinMinLengthStr"",""#text"":""23.01 MB""},{""@Name"":""MostPopulatedBinMaxLength"",""#text"":""25165824""},{""@Name"":""MostPopulatedBinMaxLengthStr"",""#text"":""24 MB""},{""@Name"":""TotalCachedRuns"",""#text"":""1""},{""@Name"":""CachedRunsLogged"",""#text"":""1""},{""@Name"":""CachedRunsAlignment"",""#text"":""1""},{""@Name"":""RunsInCachedRuns"",""#text"":""1""},{""@Name"":""LongestRunInCachedRuns"",""#text"":""25157632""},{""@Name"":""MostPopulatedBinCountInCachedRuns"",""#text"":""1""},{""@Name"":""MostPopulatedBinMinLengthInCachedRuns"",""#text"":""24121344""},{""@Name"":""MostPopulatedBinMaxLengthInCachedRuns"",""#text"":""25165824""}]}}"
21,21,2023-03-08 08:38:00.9955486,4,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,452,WIN-D7MHOC9OLC8,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4001000000000020,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeCorrelationId"",""#text"":""c526ee1b-ba64-405c-a85b-a486eddd36cb""},{""@Name"":""VolumeIdLength"",""#text"":""48""},{""@Name"":""VolumeId"",""#text"":""\\\\?\\Volume{c526ee1b-ba64-405c-a85b-a486eddd36cb}""},{""@Name"":""VolumeLabelLength"",""#text"":""0""},{""@Name"":""VolumeLabel""},{""@Name"":""DeviceNameLength"",""#text"":""23""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume4""},{""@Name"":""DeviceGuid"",""#text"":""7b6f1752-bd95-6e22-e3a5-6ee8419ecad7""},{""@Name"":""VendorIdLength"",""#text"":""0""},{""@Name"":""VendorId""},{""@Name"":""ProductIdLength"",""#text"":""24""},{""@Name"":""ProductId"",""#text"":""VMware Virtual NVMe Disk""},{""@Name"":""ProductRevisionLength"",""#text"":""3""},{""@Name"":""ProductRevision"",""#text"":""1.0""},{""@Name"":""DeviceSerialNumberLength"",""#text"":""16""},{""@Name"":""DeviceSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""BusType"",""#text"":""17""},{""@Name"":""AdapterSerialNumberLength"",""#text"":""16""},{""@Name"":""AdapterSerialNumber"",""#text"":""VMWare NVME_0000""},{""@Name"":""Vcb"",""#text"":""0xFFFFBB8B550491B0""},{""@Name"":""MountDurationUs"",""#text"":""0""},{""@Name"":""MountDuration"",""#text"":""0 us""},{""@Name"":""LongestStage"",""#text"":""0""},{""@Name"":""LongestStageDuration"",""#text"":""0 us""},{""@Name"":""LongestStagePercentage"",""#text"":""0""},{""@Name"":""SecondLongestStage"",""#text"":""0""},{""@Name"":""SecondLongestStageDuration"",""#text"":""0 us""},{""@Name"":""SecondLongestStagePercentage"",""#text"":""0""},{""@Name"":""RestartApplied"",""#text"":""False""},{""@Name"":""IsBootVolume"",""#text"":""False""},{""@Name"":""Stage1DurationUs"",""#text"":""0""},{""@Name"":""Stage2DurationUs"",""#text"":""0""},{""@Name"":""Stage3DurationUs"",""#text"":""0""},{""@Name"":""Stage4DurationUs"",""#text"":""0""},{""@Name"":""Stage5DurationUs"",""#text"":""0""},{""@Name"":""Stage6DurationUs"",""#text"":""0""},{""@Name"":""Stage7DurationUs"",""#text"":""0""},{""@Name"":""Stage8DurationUs"",""#text"":""0""},{""@Name"":""Stage9DurationUs"",""#text"":""0""},{""@Name"":""Stage10DurationUs"",""#text"":""0""}]}}"
22,22,2023-03-08 08:38:05.5271059,142,Info,Microsoft-Windows-Ntfs,Microsoft-Windows-Ntfs/Operational,4,392,WIN-D7MHOC9OLC8,0,S-1-5-18,NTFS-formatted drive attached,,,VolumeName: C:,IsBootVolume: True,"LowestFreeSpaceInBytes: ","HighestFreeSpaceInBytes: ",,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\Microsoft-Windows-NTFS.evtx,0x4000000000200000,0,"{""EventData"":{""Data"":[{""@Name"":""VolumeGuid"",""#text"":""17a28535-1e81-4f9f-8b4a-85bb7474b0c9""},{""@Name"":""VolumeNameLength"",""#text"":""2""},{""@Name"":""VolumeName"",""#text"":""C:""},{""@Name"":""IsBootVolume"",""#text"":""True""},{""@Name"":""ElapsedSeconds"",""#text"":""0""},{""@Name"":""AvailabeSpaceMinStr"",""#text"":""89.40 GB""},{""@Name"":""AvailabeSpaceMaxStr"",""#text"":""89.46 GB""},{""@Name"":""AvailabeSpaceDeltaStr"",""#text"":""51.90 MB""},{""@Name"":""AvailableClustersMin"",""#text"":""23435673""},{""@Name"":""AvailableClustersMax"",""#text"":""23448959""},{""@Name"":""UnallocatedClustersMin"",""#text"":""23448663""},{""@Name"":""UnallocatedClustersMax"",""#text"":""23448959""},{""@Name"":""ReservedClustersMin"",""#text"":""11920""},{""@Name"":""ReservedClustersMax"",""#text"":""11920""},{""@Name"":""TxfAbortReservedClustersMin"",""#text"":""1024""},{""@Name"":""TxfAbortReservedClustersMax"",""#text"":""1024""},{""@Name"":""PageFileSizeInBytes"",""#text"":""1811939328""},{""@Name"":""PageFileSizeStr"",""#text"":""1.69 GB""},{""@Name"":""VolumeSizeInBytes"",""#text"":""106699943936""},{""@Name"":""VolumeSizeStr"",""#text"":""99.38 GB""},{""@Name"":""ClusterSize"",""#text"":""4096""},{""@Name"":""CachedRunsMissCountForMft"",""#text"":""0""},{""@Name"":""CachedRunsMissCountForMftZone"",""#text"":""2""},{""@Name"":""CachedRunsMissCount"",""#text"":""0""}]}}"
