RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
55,55,2023-03-07 19:46:36.8510534,4108,Info,Microsoft-Windows-CAPI2,Application,2700,2588,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":""OU=Class 3 Public Primary Certification Authority, O=\""VeriSign, Inc.\"", C=US, 4F65566336DB6598581D584A596C87934D5F2AB4"",""Binary"":""""}}"
56,56,2023-03-07 19:46:36.8510534,4111,Info,Microsoft-Windows-CAPI2,Application,2700,2588,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":""‎Thursday, ‎February ‎2, ‎2023 1:27:35 PM"",""Binary"":""""}}"
57,57,2023-03-07 19:46:36.8510534,4097,Info,Microsoft-Windows-CAPI2,Application,2700,2304,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":""CN=DigiCert Assured ID Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US, 0563B8630D62D75ABBC8AB1E4BDFB5A899B24D43"",""Binary"":""""}}"
58,58,2023-03-07 19:46:40.9760745,1040,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,Installer Started,,,,,,,,,C:\ProgramData\Package Cache\{6236EBBD-F50F-40B3-B819-8DB0C608308C}v14.28.29913\packages\vcRuntimeMinimum_x86\vc_runtimeMinimum_x86.msi,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\ProgramData\\Package Cache\\{6236EBBD-F50F-40B3-B819-8DB0C608308C}v14.28.29913\\packages\\vcRuntimeMinimum_x86\\vc_runtimeMinimum_x86.msi, 7064, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
59,59,2023-03-07 19:46:41.2730865,11707,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,Installation completed successfully,,,"Product: Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29913 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)",,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Product: Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29913 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)"",""Binary"":""7B-36-32-33-36-45-42-42-44-2D-46-35-30-46-2D-34-30-42-33-2D-42-38-31-39-2D-38-44-42-30-43-36-30-38-33-30-38-43-7D""}}"
60,60,2023-03-07 19:46:41.2730865,1033,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,A program was installed,,,"Name, Version, Lang, Status, Manufacturer: Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29913, 14.28.29913, 1033, 0, Microsoft Corporation, (NULL)",,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29913, 14.28.29913, 1033, 0, Microsoft Corporation, (NULL)"",""Binary"":""7B-36-32-33-36-45-42-42-44-2D-46-35-30-46-2D-34-30-42-33-2D-42-38-31-39-2D-38-44-42-30-43-36-30-38-33-30-38-43-7D-30-30-30-30-32-65-66-34-35-34-35-65-37-35-63-38-39-65-31-38-66-33-31-33-37-36-62-31-39-32-31-66-63-64-30-38-30-30-30-30-30-39-30-34""}}"
61,61,2023-03-07 19:46:41.2885810,1042,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-18,Installer Exited,,,,,,,,,C:\ProgramData\Package Cache\{6236EBBD-F50F-40B3-B819-8DB0C608308C}v14.28.29913\packages\vcRuntimeMinimum_x86\vc_runtimeMinimum_x86.msi,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\ProgramData\\Package Cache\\{6236EBBD-F50F-40B3-B819-8DB0C608308C}v14.28.29913\\packages\\vcRuntimeMinimum_x86\\vc_runtimeMinimum_x86.msi, 7064, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
62,62,2023-03-07 19:46:41.2885810,1040,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,Installer Started,,,,,,,,,C:\ProgramData\Package Cache\{572DCD10-CF2E-43D1-8151-8BD9AC9086D0}v14.28.29913\packages\vcRuntimeAdditional_x86\vc_runtimeAdditional_x86.msi,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\ProgramData\\Package Cache\\{572DCD10-CF2E-43D1-8151-8BD9AC9086D0}v14.28.29913\\packages\\vcRuntimeAdditional_x86\\vc_runtimeAdditional_x86.msi, 7064, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
63,63,2023-03-07 19:46:41.5385755,11707,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,Installation completed successfully,,,"Product: Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29913 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)",,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Product: Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29913 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)"",""Binary"":""7B-35-37-32-44-43-44-31-30-2D-43-46-32-45-2D-34-33-44-31-2D-38-31-35-31-2D-38-42-44-39-41-43-39-30-38-36-44-30-7D""}}"
64,64,2023-03-07 19:46:41.5385755,1033,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,A program was installed,,,"Name, Version, Lang, Status, Manufacturer: Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29913, 14.28.29913, 1033, 0, Microsoft Corporation, (NULL)",,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29913, 14.28.29913, 1033, 0, Microsoft Corporation, (NULL)"",""Binary"":""7B-35-37-32-44-43-44-31-30-2D-43-46-32-45-2D-34-33-44-31-2D-38-31-35-31-2D-38-42-44-39-41-43-39-30-38-36-44-30-7D-30-30-30-30-34-35-36-34-61-35-38-33-65-64-34-62-62-38-37-64-64-34-34-65-32-61-34-63-65-32-35-30-30-39-63-32-30-30-30-30-30-39-30-34""}}"
65,65,2023-03-07 19:46:41.5385755,1042,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-18,Installer Exited,,,,,,,,,C:\ProgramData\Package Cache\{572DCD10-CF2E-43D1-8151-8BD9AC9086D0}v14.28.29913\packages\vcRuntimeAdditional_x86\vc_runtimeAdditional_x86.msi,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\ProgramData\\Package Cache\\{572DCD10-CF2E-43D1-8151-8BD9AC9086D0}v14.28.29913\\packages\\vcRuntimeAdditional_x86\\vc_runtimeAdditional_x86.msi, 7064, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
66,66,2023-03-07 19:46:41.0374347,10000,Info,Microsoft-Windows-RestartManager,Application,7128,7164,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2023-03-07 19:46:41.0228584""}}}"
67,67,2023-03-07 19:46:41.2843246,10001,Info,Microsoft-Windows-RestartManager,Application,7128,7156,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2023-03-07 19:46:41.0228584""}}}"
68,68,2023-03-07 19:46:41.3138290,10000,Info,Microsoft-Windows-RestartManager,Application,7128,5608,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2023-03-07 19:46:41.3046164""}}}"
69,69,2023-03-07 19:46:41.5443566,10001,Info,Microsoft-Windows-RestartManager,Application,7128,7156,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2023-03-07 19:46:41.3046164""}}}"
70,70,2023-03-07 19:46:42.3355803,1040,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,Installer Started,,,,,,,,,C:\ProgramData\Package Cache\{EECDD137-13DA-46ED-ADA0-BDF7F8BE65B8}v14.28.29913\packages\vcRuntimeMinimum_amd64\vc_runtimeMinimum_x64.msi,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\ProgramData\\Package Cache\\{EECDD137-13DA-46ED-ADA0-BDF7F8BE65B8}v14.28.29913\\packages\\vcRuntimeMinimum_amd64\\vc_runtimeMinimum_x64.msi, 6500, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
71,71,2023-03-07 19:46:42.5545642,11707,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,Installation completed successfully,,,"Product: Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29913 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)",,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Product: Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29913 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)"",""Binary"":""7B-45-45-43-44-44-31-33-37-2D-31-33-44-41-2D-34-36-45-44-2D-41-44-41-30-2D-42-44-46-37-46-38-42-45-36-35-42-38-7D""}}"
72,72,2023-03-07 19:46:42.5545642,1033,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,A program was installed,,,"Name, Version, Lang, Status, Manufacturer: Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29913, 14.28.29913, 1033, 0, Microsoft Corporation, (NULL)",,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29913, 14.28.29913, 1033, 0, Microsoft Corporation, (NULL)"",""Binary"":""7B-45-45-43-44-44-31-33-37-2D-31-33-44-41-2D-34-36-45-44-2D-41-44-41-30-2D-42-44-46-37-46-38-42-45-36-35-42-38-7D-30-30-30-30-30-62-63-31-39-64-61-30-32-32-65-62-39-34-65-63-61-37-35-61-37-32-37-62-36-31-35-63-32-30-31-65-30-30-30-30-30-39-30-34""}}"
73,73,2023-03-07 19:46:42.5545642,1042,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-18,Installer Exited,,,,,,,,,C:\ProgramData\Package Cache\{EECDD137-13DA-46ED-ADA0-BDF7F8BE65B8}v14.28.29913\packages\vcRuntimeMinimum_amd64\vc_runtimeMinimum_x64.msi,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\ProgramData\\Package Cache\\{EECDD137-13DA-46ED-ADA0-BDF7F8BE65B8}v14.28.29913\\packages\\vcRuntimeMinimum_amd64\\vc_runtimeMinimum_x64.msi, 6500, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
74,74,2023-03-07 19:46:42.5700785,1040,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,Installer Started,,,,,,,,,C:\ProgramData\Package Cache\{620A7633-7A09-42A8-8580-076A4483C4B0}v14.28.29913\packages\vcRuntimeAdditional_amd64\vc_runtimeAdditional_x64.msi,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\ProgramData\\Package Cache\\{620A7633-7A09-42A8-8580-076A4483C4B0}v14.28.29913\\packages\\vcRuntimeAdditional_amd64\\vc_runtimeAdditional_x64.msi, 6500, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
75,75,2023-03-07 19:46:42.8355845,11707,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,Installation completed successfully,,,"Product: Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29913 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)",,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Product: Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29913 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)"",""Binary"":""7B-36-32-30-41-37-36-33-33-2D-37-41-30-39-2D-34-32-41-38-2D-38-35-38-30-2D-30-37-36-41-34-34-38-33-43-34-42-30-7D""}}"
76,76,2023-03-07 19:46:42.8355845,1033,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,A program was installed,,,"Name, Version, Lang, Status, Manufacturer: Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29913, 14.28.29913, 1033, 0, Microsoft Corporation, (NULL)",,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29913, 14.28.29913, 1033, 0, Microsoft Corporation, (NULL)"",""Binary"":""7B-36-32-30-41-37-36-33-33-2D-37-41-30-39-2D-34-32-41-38-2D-38-35-38-30-2D-30-37-36-41-34-34-38-33-43-34-42-30-7D-30-30-30-30-63-32-37-63-39-66-61-31-39-62-33-31-38-65-32-66-32-39-34-61-34-65-65-30-39-33-33-34-38-34-39-64-30-30-30-30-30-39-30-34""}}"
77,77,2023-03-07 19:46:42.8355845,1042,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-18,Installer Exited,,,,,,,,,C:\ProgramData\Package Cache\{620A7633-7A09-42A8-8580-076A4483C4B0}v14.28.29913\packages\vcRuntimeAdditional_amd64\vc_runtimeAdditional_x64.msi,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\ProgramData\\Package Cache\\{620A7633-7A09-42A8-8580-076A4483C4B0}v14.28.29913\\packages\\vcRuntimeAdditional_amd64\\vc_runtimeAdditional_x64.msi, 6500, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
78,78,2023-03-07 19:46:42.3612823,10000,Info,Microsoft-Windows-RestartManager,Application,7128,5448,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2023-03-07 19:46:42.3510879""}}}"
79,79,2023-03-07 19:46:42.5636755,10001,Info,Microsoft-Windows-RestartManager,Application,7128,7156,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2023-03-07 19:46:42.3510879""}}}"
80,80,2023-03-07 19:46:42.5920420,10000,Info,Microsoft-Windows-RestartManager,Application,7128,6564,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2023-03-07 19:46:42.5855969""}}}"
81,81,2023-03-07 19:46:42.8459260,10001,Info,Microsoft-Windows-RestartManager,Application,7128,7156,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2023-03-07 19:46:42.5855969""}}}"
82,82,2023-03-07 19:46:45.1168304,4097,Info,Microsoft-Windows-CAPI2,Application,2700,2304,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":""CN=VeriSign Class 3 Public Primary Certification Authority - G5, OU=\""(c) 2006 VeriSign, Inc. - For authorized use only\"", OU=VeriSign Trust Network, O=\""VeriSign, Inc.\"", C=US, 4EB6D578499B1CCF5F581EAD56BE3D9B6744A5E5"",""Binary"":""""}}"
83,83,2023-03-07 19:47:02.8206473,16384,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""2023-03-08T19:46:02Z, TBL"",""Binary"":""""}}"
84,84,2023-03-07 19:47:02.8361531,903,LogAlways,Microsoft-Windows-Security-SPP,Application,0,0,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
85,85,2023-03-07 19:47:09.2428646,4097,Info,Microsoft-Windows-CAPI2,Application,2700,2304,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":""CN=Baltimore CyberTrust Root, OU=CyberTrust, O=Baltimore, C=IE, D4DE20D05E66FC53FE1A50882C78DB2852CAE474"",""Binary"":""""}}"
86,86,2023-03-07 19:47:14.1803608,1040,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,Installer Started,,,,,,,,,C:\Program Files\Common Files\VMware\InstallerCache\{1FF5D624-5515-4343-837A-E54C101573E6}.msi,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\Program Files\\Common Files\\VMware\\InstallerCache\\{1FF5D624-5515-4343-837A-E54C101573E6}.msi, 6948, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
87,87,2023-03-07 19:47:23.1021040,105,Info,VMTools,Application,0,0,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
88,88,2023-03-07 19:47:23.7585137,781,Info,Microsoft-Windows-Complus,Application,0,0,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""86400""},{""@Name"":""param2"",""#text"":""SuppressDuplicateDuration""},{""@Name"":""param3"",""#text"":""Software\\Microsoft\\COM3\\Eventlog""}]}}"
89,89,2023-03-07 19:47:26.0083183,1038,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""VMware Tools, 11.3.5.18557794, 1033, 1, 2, VMware, Inc."",""Binary"":""7B-31-46-46-35-44-36-32-34-2D-35-35-31-35-2D-34-33-34-33-2D-38-33-37-41-2D-45-35-34-43-31-30-31-35-37-33-45-36-7D-30-30-30-30-38-64-66-36-35-33-37-33-64-30-38-38-33-34-61-33-30-36-35-31-31-62-34-32-37-38-66-37-39-30-31-66-30-30-30-30-30-39-30-34""}}"
90,90,2023-03-07 19:47:26.0240344,1042,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-18,Installer Exited,,,,,,,,,C:\Program Files\Common Files\VMware\InstallerCache\{1FF5D624-5515-4343-837A-E54C101573E6}.msi,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\Program Files\\Common Files\\VMware\\InstallerCache\\{1FF5D624-5515-4343-837A-E54C101573E6}.msi, 6948, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
91,91,2023-03-07 19:48:23.7900759,11707,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,Installation completed successfully,,,"Product: VMware Tools -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)",,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Product: VMware Tools -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)"",""Binary"":""7B-31-46-46-35-44-36-32-34-2D-35-35-31-35-2D-34-33-34-33-2D-38-33-37-41-2D-45-35-34-43-31-30-31-35-37-33-45-36-7D""}}"
92,92,2023-03-07 19:48:23.7900759,1033,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,A program was installed,,,"Name, Version, Lang, Status, Manufacturer: VMware Tools, 11.3.5.18557794, 1033, 0, VMware, Inc., (NULL)",,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""VMware Tools, 11.3.5.18557794, 1033, 0, VMware, Inc., (NULL)"",""Binary"":""7B-31-46-46-35-44-36-32-34-2D-35-35-31-35-2D-34-33-34-33-2D-38-33-37-41-2D-45-35-34-43-31-30-31-35-37-33-45-36-7D-30-30-30-30-38-64-66-36-35-33-37-33-64-30-38-38-33-34-61-33-30-36-35-31-31-62-34-32-37-38-66-37-39-30-31-66-30-30-30-30-30-39-30-34""}}"
93,93,2023-03-07 19:48:23.7900759,1038,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""VMware Tools, 11.3.5.18557794, 1033, 1, 0, VMware, Inc."",""Binary"":""7B-31-46-46-35-44-36-32-34-2D-35-35-31-35-2D-34-33-34-33-2D-38-33-37-41-2D-45-35-34-43-31-30-31-35-37-33-45-36-7D-30-30-30-30-38-64-66-36-35-33-37-33-64-30-38-38-33-34-61-33-30-36-35-31-31-62-34-32-37-38-66-37-39-30-31-66-30-30-30-30-30-39-30-34""}}"
94,94,2023-03-07 19:48:23.7900759,1005,Info,MsiInstaller,Application,0,0,WIN-D7MHOC9OLC8,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""VMware Tools, (NULL), (NULL), (NULL), (NULL), (NULL)"",""Binary"":""7B-31-46-46-35-44-36-32-34-2D-35-35-31-35-2D-34-33-34-33-2D-38-33-37-41-2D-45-35-34-43-31-30-31-35-37-33-45-36-7D""}}"
95,95,2023-03-07 19:48:24.7274235,6000,Info,Microsoft-Windows-Winlogon,Application,0,0,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""WSearch"",""Binary"":""D9-06-00-00""}}"
96,96,2023-03-07 19:48:24.7430255,6000,Info,Microsoft-Windows-Winlogon,Application,0,0,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
97,97,2023-03-07 19:48:24.8524348,260,Info,VMUpgradeHelper,Application,0,0,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
98,98,2023-03-07 19:48:24.8524348,272,Info,VMUpgradeHelper,Application,0,0,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
99,99,2023-03-07 19:48:24.8708364,108,Info,VMTools,Application,0,0,WIN-D7MHOC9OLC8,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\APPLICATION.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
